dteday,hr,weathersit,hum,windspeed,temp,atemp,cnt
2011-12-22,9,cloudy,0.87,6.0032,9.86,9.997399999999999,228
2011-12-22,10,cloudy,0.82,6.0032,10.8,11.000600000000002,141
2011-12-22,11,cloudy,0.77,0.0,12.68,13.000399999999999,145
2011-12-22,12,cloudy,0.55,0.0,14.559999999999999,15.0002,202
2011-12-22,13,cloudy,0.63,0.0,13.620000000000001,13.997,188
2011-12-22,14,cloudy,0.63,0.0,13.620000000000001,13.997,159
2011-12-22,15,cloudy,0.59,0.0,14.559999999999999,15.0002,214
2011-12-22,16,cloudy,0.63,0.0,13.620000000000001,13.997,256
2011-12-22,17,cloudy,0.67,11.0014,12.68,13.000399999999999,356
2011-12-22,18,cloudy,0.62,6.0032,12.68,13.000399999999999,288
2011-12-22,19,cloudy,0.62,0.0,12.68,13.000399999999999,142
2011-12-22,20,snowy,0.71,0.0,11.739999999999998,11.997200000000003,33
2011-12-22,21,snowy,0.71,0.0,11.739999999999998,11.997200000000003,17
2011-12-22,22,snowy,0.93,7.0015,8.919999999999998,7.9975999999999985,17
2011-12-22,23,snowy,0.87,0.0,10.8,11.000600000000002,11
2011-12-23,0,snowy,0.87,12.998,10.8,11.000600000000002,9
2011-12-23,1,snowy,0.87,12.998,10.8,11.000600000000002,12
2011-12-23,2,snowy,0.94,8.9981,9.86,9.997399999999999,13
2011-12-23,3,snowy,0.94,8.9981,9.86,9.997399999999999,4
2011-12-23,4,snowy,0.94,19.0012,9.86,9.997399999999999,2
2011-12-23,5,clear,0.93,12.998,8.919999999999998,7.000999999999998,8
2011-12-23,6,clear,0.82,16.997899999999998,9.86,9.997399999999999,40
2011-12-23,7,clear,0.82,15.001299999999999,9.86,9.997399999999999,92
2011-12-23,8,clear,0.76,16.997899999999998,10.8,11.000600000000002,182
2011-12-23,9,clear,0.66,19.999499999999998,10.8,11.000600000000002,156
2011-12-23,10,clear,0.62,23.9994,10.8,11.000600000000002,104
2011-12-23,11,clear,0.58,30.002599999999997,10.8,11.000600000000002,174
2011-12-23,12,clear,0.54,35.0008,10.8,11.000600000000002,170
2011-12-23,13,clear,0.5,31.0009,10.8,11.000600000000002,194
2011-12-23,14,clear,0.54,27.999299999999998,10.8,11.000600000000002,200
2011-12-23,15,clear,0.54,23.9994,9.86,9.997399999999999,203
2011-12-23,16,clear,0.5,19.999499999999998,9.86,9.997399999999999,181
2011-12-23,17,clear,0.53,15.001299999999999,8.919999999999998,7.000999999999998,140
2011-12-23,18,clear,0.5,16.997899999999998,8.919999999999998,5.997799999999998,95
2011-12-23,19,clear,0.53,12.998,7.98,5.997799999999998,76
2011-12-23,20,clear,0.61,22.0028,7.040000000000001,3.998000000000001,50
2011-12-23,21,clear,0.61,15.001299999999999,7.040000000000001,3.998000000000001,32
2011-12-23,22,clear,0.66,12.998,7.040000000000001,5.001199999999997,47
2011-12-23,23,clear,0.66,8.9981,7.040000000000001,5.997799999999998,25
2011-12-24,0,cloudy,0.7,11.0014,7.040000000000001,5.001199999999997,23
2011-12-24,1,cloudy,0.66,0.0,7.040000000000001,7.000999999999998,16
2011-12-24,2,cloudy,0.66,6.0032,7.040000000000001,5.997799999999998,26
2011-12-24,3,cloudy,0.7,6.0032,7.040000000000001,5.997799999999998,5
2011-12-24,4,cloudy,0.66,11.0014,7.040000000000001,5.001199999999997,3
2011-12-24,5,cloudy,0.66,11.0014,7.040000000000001,5.001199999999997,4
2011-12-24,6,cloudy,0.75,11.0014,6.1,3.998000000000001,10
2011-12-24,7,clear,0.7,23.9994,6.1,1.9982000000000006,10
2011-12-24,8,clear,0.7,12.998,5.160000000000002,1.9982000000000006,27
2011-12-24,9,clear,0.45,27.999299999999998,6.1,1.9982000000000006,56
2011-12-24,10,clear,0.42,32.9975,6.1,1.0015999999999998,56
2011-12-24,11,clear,0.39,23.9994,7.040000000000001,3.0014000000000003,71
2011-12-24,12,clear,0.39,19.0012,7.98,5.001199999999997,94
2011-12-24,13,clear,0.39,19.999499999999998,7.98,3.998000000000001,121
2011-12-24,14,clear,0.39,19.999499999999998,7.98,3.998000000000001,85
2011-12-24,15,clear,0.39,15.001299999999999,7.040000000000001,3.998000000000001,97
2011-12-24,16,clear,0.42,12.998,7.040000000000001,5.001199999999997,99
2011-12-24,17,clear,0.45,8.9981,5.160000000000002,3.0014000000000003,68
2011-12-24,18,clear,0.42,6.0032,6.1,5.001199999999997,35
2011-12-24,19,clear,0.52,6.0032,6.1,5.001199999999997,25
2011-12-24,20,clear,0.56,8.9981,4.220000000000001,1.9982000000000006,24
2011-12-24,21,clear,0.56,11.0014,4.220000000000001,1.0015999999999998,19
2011-12-24,22,clear,0.52,0.0,3.2799999999999994,3.0014000000000003,20
2011-12-24,23,clear,0.56,0.0,3.2799999999999994,1.0015999999999998,17
2011-12-25,0,clear,0.6,12.998,3.2799999999999994,-0.9982000000000006,6
2011-12-25,1,clear,0.69,8.9981,2.34,-0.9982000000000006,4
2011-12-25,2,clear,0.75,6.0032,2.34,1.0015999999999998,2
2011-12-25,3,clear,0.72,0.0,2.34,1.9982000000000006,4
2011-12-25,5,clear,0.75,7.0015,1.4000000000000004,-0.9982000000000006,1
2011-12-25,6,clear,0.75,7.0015,1.4000000000000004,-0.9982000000000006,1
2011-12-25,7,clear,0.8,7.0015,2.34,-0.0015999999999998238,4
2011-12-25,8,clear,0.8,11.0014,1.4000000000000004,-2.0013999999999985,5
2011-12-25,9,clear,0.87,11.0014,3.2799999999999994,-0.0015999999999998238,23
2011-12-25,10,clear,0.81,16.997899999999998,4.220000000000001,-0.0015999999999998238,43
2011-12-25,11,clear,0.7,11.0014,6.1,3.998000000000001,85
2011-12-25,12,clear,0.75,19.999499999999998,6.1,1.9982000000000006,66
2011-12-25,13,clear,0.7,16.997899999999998,7.040000000000001,3.998000000000001,79
2011-12-25,14,clear,0.61,16.997899999999998,7.98,5.001199999999997,86
2011-12-25,15,clear,0.61,12.998,7.98,5.997799999999998,91
2011-12-25,16,clear,0.57,7.0015,8.919999999999998,7.9975999999999985,86
2011-12-25,17,clear,0.61,8.9981,7.98,5.997799999999998,44
2011-12-25,18,clear,0.7,12.998,7.040000000000001,5.001199999999997,30
2011-12-25,19,clear,0.57,8.9981,7.040000000000001,5.997799999999998,16
2011-12-25,20,clear,0.49,6.0032,7.040000000000001,5.997799999999998,26
2011-12-25,21,clear,0.56,8.9981,6.1,3.998000000000001,19
2011-12-25,22,clear,0.61,11.0014,5.160000000000002,1.9982000000000006,17
2011-12-25,23,clear,0.65,8.9981,4.220000000000001,1.9982000000000006,16
2011-12-26,0,clear,0.75,11.0014,2.34,-0.9982000000000006,11
2011-12-26,1,clear,0.56,12.998,5.160000000000002,1.9982000000000006,10
2011-12-26,2,clear,0.46,15.001299999999999,7.98,5.001199999999997,7
2011-12-26,4,clear,0.46,19.999499999999998,7.98,3.998000000000001,2
2011-12-26,5,clear,0.42,26.0027,7.98,3.998000000000001,4
2011-12-26,6,clear,0.45,19.0012,7.040000000000001,3.998000000000001,4
2011-12-26,7,clear,0.45,12.998,7.040000000000001,5.001199999999997,19
2011-12-26,8,clear,0.45,8.9981,7.040000000000001,5.997799999999998,18
2011-12-26,9,clear,0.46,19.999499999999998,7.98,3.998000000000001,62
2011-12-26,10,clear,0.42,35.0008,7.98,3.0014000000000003,70
2011-12-26,11,clear,0.46,39.000699999999995,7.98,3.0014000000000003,91
2011-12-26,12,clear,0.43,31.0009,8.919999999999998,5.001199999999997,100
2011-12-26,13,clear,0.4,19.999499999999998,9.86,9.997399999999999,140
2011-12-26,14,clear,0.4,22.0028,9.86,9.997399999999999,153
2011-12-26,15,clear,0.4,16.997899999999998,9.86,9.997399999999999,131
2011-12-26,16,clear,0.43,19.0012,8.919999999999998,5.997799999999998,97
2011-12-26,17,clear,0.46,15.001299999999999,7.98,5.001199999999997,97
2011-12-26,18,clear,0.49,6.0032,7.040000000000001,5.997799999999998,75
2011-12-26,19,clear,0.65,6.0032,6.1,5.001199999999997,65
2011-12-26,20,clear,0.56,6.0032,6.1,5.001199999999997,56
2011-12-26,21,clear,0.7,0.0,4.220000000000001,3.998000000000001,49
2011-12-26,22,clear,0.7,0.0,4.220000000000001,3.998000000000001,27
2011-12-26,23,clear,0.7,7.0015,4.220000000000001,1.9982000000000006,29
2011-12-27,0,clear,0.7,11.0014,4.220000000000001,1.0015999999999998,12
2011-12-27,1,clear,0.7,8.9981,4.220000000000001,1.9982000000000006,6
2011-12-27,2,clear,0.7,8.9981,4.220000000000001,1.9982000000000006,4
2011-12-27,3,cloudy,0.61,15.001299999999999,6.1,3.0014000000000003,3
2011-12-27,4,cloudy,0.65,15.001299999999999,6.1,3.0014000000000003,3
2011-12-27,5,cloudy,0.64,19.0012,6.1,1.9982000000000006,8
2011-12-27,6,cloudy,0.61,19.999499999999998,6.1,1.9982000000000006,35
2011-12-27,7,cloudy,0.65,19.0012,6.1,3.0014000000000003,80
2011-12-27,8,cloudy,0.65,11.0014,6.1,3.998000000000001,164
2011-12-27,9,snowy,0.66,7.0015,7.040000000000001,5.997799999999998,104
2011-12-27,10,cloudy,0.66,6.0032,7.040000000000001,5.997799999999998,60
2011-12-27,11,snowy,0.66,7.0015,7.040000000000001,5.997799999999998,30
2011-12-27,12,snowy,0.81,6.0032,6.1,5.001199999999997,24
2011-12-27,13,snowy,0.87,8.9981,6.1,3.998000000000001,20
2011-12-27,14,snowy,0.82,26.0027,11.739999999999998,11.997200000000003,14
2011-12-27,15,snowy,0.82,26.0027,11.739999999999998,11.997200000000003,19
2011-12-27,16,snowy,0.88,22.0028,12.68,13.000399999999999,46
2011-12-27,17,snowy,0.87,8.9981,10.8,11.000600000000002,115
2011-12-27,18,clear,0.87,19.0012,9.86,9.997399999999999,135
2011-12-27,19,clear,0.87,11.0014,7.98,5.997799999999998,90
2011-12-27,20,clear,0.93,6.0032,7.040000000000001,5.997799999999998,69
2011-12-27,21,clear,0.87,6.0032,7.040000000000001,5.997799999999998,63
2011-12-27,22,clear,0.87,6.0032,7.040000000000001,5.997799999999998,32
2011-12-27,23,clear,0.93,8.9981,6.1,3.998000000000001,26
2011-12-28,0,clear,0.87,11.0014,7.040000000000001,5.001199999999997,10
2011-12-28,1,clear,0.76,11.0014,7.040000000000001,5.001199999999997,12
2011-12-28,2,clear,0.61,16.997899999999998,7.040000000000001,3.998000000000001,7
2011-12-28,3,clear,0.61,16.997899999999998,7.040000000000001,3.998000000000001,4
2011-12-28,5,clear,0.57,23.9994,7.040000000000001,3.0014000000000003,9
2011-12-28,6,clear,0.57,16.997899999999998,7.040000000000001,3.998000000000001,43
2011-12-28,7,clear,0.57,16.997899999999998,7.040000000000001,3.998000000000001,110
2011-12-28,8,clear,0.57,23.9994,7.040000000000001,3.0014000000000003,217
2011-12-28,9,clear,0.57,22.0028,7.040000000000001,3.998000000000001,189
2011-12-28,10,clear,0.57,15.001299999999999,7.98,5.001199999999997,96
2011-12-28,11,clear,0.46,23.9994,8.919999999999998,5.997799999999998,111
2011-12-28,12,clear,0.46,36.9974,7.98,3.0014000000000003,140
2011-12-28,13,clear,0.39,31.0009,7.98,3.0014000000000003,159
2011-12-28,14,clear,0.39,26.0027,7.040000000000001,3.0014000000000003,120
2011-12-28,15,clear,0.36,27.999299999999998,7.040000000000001,3.0014000000000003,117
2011-12-28,16,clear,0.36,27.999299999999998,6.1,1.9982000000000006,167
2011-12-28,17,clear,0.38,16.997899999999998,5.160000000000002,1.9982000000000006,250
2011-12-28,18,clear,0.38,22.0028,4.220000000000001,-0.9982000000000006,169
2011-12-28,19,clear,0.41,16.997899999999998,3.2799999999999994,-0.9982000000000006,151
2011-12-28,20,clear,0.41,15.001299999999999,3.2799999999999994,-0.9982000000000006,79
2011-12-28,21,clear,0.44,8.9981,2.34,-0.9982000000000006,70
2011-12-28,22,clear,0.44,7.0015,2.34,-0.0015999999999998238,33
2011-12-28,23,clear,0.44,16.997899999999998,2.34,-2.0013999999999985,39
2011-12-29,0,cloudy,0.47,12.998,2.34,-0.9982000000000006,28
2011-12-29,1,clear,0.47,15.001299999999999,2.34,-2.0013999999999985,15
2011-12-29,2,clear,0.51,7.0015,1.4000000000000004,-0.9982000000000006,3
2011-12-29,3,clear,0.55,12.998,1.4000000000000004,-2.998000000000001,2
2011-12-29,4,clear,0.55,11.0014,1.4000000000000004,-2.0013999999999985,3
2011-12-29,5,clear,0.55,7.0015,1.4000000000000004,-0.9982000000000006,10
2011-12-29,6,clear,0.59,0.0,1.4000000000000004,1.0015999999999998,41
2011-12-29,7,clear,0.64,6.0032,0.4599999999999991,-2.0013999999999985,106
2011-12-29,8,cloudy,0.64,0.0,1.4000000000000004,1.0015999999999998,210
2011-12-29,9,cloudy,0.64,8.9981,1.4000000000000004,-2.0013999999999985,170
2011-12-29,10,cloudy,0.64,11.0014,2.34,-0.9982000000000006,110
2011-12-29,11,cloudy,0.6,6.0032,3.2799999999999994,1.0015999999999998,122
2011-12-29,12,cloudy,0.56,7.0015,4.220000000000001,1.9982000000000006,130
2011-12-29,13,cloudy,0.52,7.0015,5.160000000000002,3.0014000000000003,131
2011-12-29,14,cloudy,0.52,0.0,6.1,5.997799999999998,142
2011-12-29,15,cloudy,0.52,6.0032,6.1,5.001199999999997,177
2011-12-29,16,clear,0.52,11.0014,6.1,3.998000000000001,177
2011-12-29,17,clear,0.61,11.0014,6.1,3.998000000000001,240
2011-12-29,18,clear,0.56,8.9981,6.1,3.998000000000001,207
2011-12-29,19,clear,0.56,7.0015,6.1,5.001199999999997,135
2011-12-29,20,clear,0.65,7.0015,5.160000000000002,3.0014000000000003,96
2011-12-29,21,cloudy,0.61,8.9981,5.160000000000002,3.0014000000000003,68
2011-12-29,22,clear,0.65,8.9981,5.160000000000002,3.0014000000000003,55
2011-12-29,23,clear,0.65,11.0014,6.1,3.998000000000001,45
2011-12-30,0,clear,0.7,8.9981,5.160000000000002,3.0014000000000003,30
2011-12-30,1,clear,0.65,6.0032,4.220000000000001,3.0014000000000003,20
2011-12-30,2,clear,0.7,7.0015,3.2799999999999994,1.0015999999999998,12
2011-12-30,3,clear,0.7,7.0015,3.2799999999999994,1.0015999999999998,6
2011-12-30,4,clear,0.7,6.0032,3.2799999999999994,1.0015999999999998,2
2011-12-30,5,clear,0.75,6.0032,2.34,1.0015999999999998,10
2011-12-30,6,clear,0.7,6.0032,3.2799999999999994,1.0015999999999998,32
2011-12-30,7,clear,0.75,6.0032,3.2799999999999994,1.0015999999999998,95
2011-12-30,8,cloudy,0.75,6.0032,3.2799999999999994,1.0015999999999998,205
2011-12-30,9,clear,0.75,0.0,4.220000000000001,3.998000000000001,194
2011-12-30,10,clear,0.65,16.997899999999998,6.1,3.0014000000000003,118
2011-12-30,11,clear,0.66,12.998,7.040000000000001,5.001199999999997,171
2011-12-30,12,clear,0.57,8.9981,7.040000000000001,5.997799999999998,197
2011-12-30,13,cloudy,0.53,8.9981,8.919999999999998,7.000999999999998,207
2011-12-30,14,cloudy,0.47,6.0032,10.8,11.000600000000002,245
2011-12-30,15,clear,0.44,0.0,11.739999999999998,11.997200000000003,292
2011-12-30,16,clear,0.47,12.998,11.739999999999998,11.997200000000003,283
2011-12-30,17,clear,0.54,11.0014,9.86,9.997399999999999,242
2011-12-30,18,clear,0.62,8.9981,8.919999999999998,7.000999999999998,182
2011-12-30,19,cloudy,0.49,27.999299999999998,7.98,3.998000000000001,112
2011-12-30,20,cloudy,0.66,7.0015,7.98,7.000999999999998,91
2011-12-30,21,cloudy,0.66,7.0015,8.919999999999998,7.9975999999999985,95
2011-12-30,22,cloudy,0.71,11.0014,7.98,5.997799999999998,85
2011-12-30,23,cloudy,0.66,16.997899999999998,8.919999999999998,5.997799999999998,73
2011-12-31,0,cloudy,0.62,22.0028,9.86,9.997399999999999,44
2011-12-31,1,cloudy,0.62,19.0012,10.8,11.000600000000002,35
2011-12-31,2,cloudy,0.62,19.0012,10.8,11.000600000000002,28
2011-12-31,3,cloudy,0.62,19.0012,10.8,11.000600000000002,18
2011-12-31,4,clear,0.71,15.001299999999999,9.86,9.997399999999999,10
2011-12-31,5,cloudy,0.76,15.001299999999999,8.919999999999998,7.000999999999998,1
2011-12-31,6,cloudy,0.71,6.0032,10.8,11.000600000000002,6
2011-12-31,7,snowy,0.76,0.0,9.86,9.997399999999999,19
2011-12-31,8,clear,0.81,8.9981,7.98,5.997799999999998,49
2011-12-31,9,clear,0.76,0.0,9.86,9.997399999999999,90
2011-12-31,10,clear,0.76,11.0014,10.8,11.000600000000002,128
2011-12-31,11,clear,0.71,11.0014,11.739999999999998,11.997200000000003,217
2011-12-31,12,clear,0.39,19.999499999999998,16.44,17.0,273
2011-12-31,13,clear,0.42,32.9975,15.5,15.9968,313
2011-12-31,14,clear,0.51,22.0028,13.620000000000001,13.997,300
2011-12-31,15,clear,0.47,32.9975,13.620000000000001,13.997,253
2011-12-31,16,clear,0.51,26.0027,12.68,13.000399999999999,195
2011-12-31,17,clear,0.54,12.998,11.739999999999998,11.997200000000003,129
2011-12-31,18,clear,0.54,8.9981,11.739999999999998,11.997200000000003,93
2011-12-31,19,clear,0.54,15.001299999999999,11.739999999999998,11.997200000000003,92
2011-12-31,20,clear,0.54,15.001299999999999,11.739999999999998,11.997200000000003,71
2011-12-31,21,clear,0.58,12.998,10.8,11.000600000000002,52
2011-12-31,22,clear,0.62,8.9981,9.86,9.997399999999999,38
2011-12-31,23,clear,0.66,0.0,8.919999999999998,9.000800000000002,31
2012-01-01,0,clear,0.66,0.0,8.919999999999998,9.000800000000002,48
2012-01-01,1,clear,0.66,8.9981,8.919999999999998,7.000999999999998,93
2012-01-01,2,clear,0.76,0.0,7.040000000000001,7.000999999999998,75
2012-01-01,3,clear,0.81,0.0,6.1,5.997799999999998,52
2012-01-01,4,clear,0.81,6.0032,5.160000000000002,3.998000000000001,8
2012-01-01,5,clear,0.81,7.0015,5.160000000000002,3.0014000000000003,5
2012-01-01,6,clear,0.93,8.9981,4.220000000000001,1.9982000000000006,2
2012-01-01,7,clear,0.93,11.0014,4.220000000000001,1.0015999999999998,7
2012-01-01,8,clear,0.87,7.0015,4.220000000000001,1.9982000000000006,14
2012-01-01,9,clear,0.93,7.0015,4.220000000000001,1.9982000000000006,40
2012-01-01,10,clear,0.81,7.0015,6.1,5.001199999999997,70
2012-01-01,11,clear,0.76,8.9981,7.98,5.997799999999998,138
2012-01-01,12,clear,0.62,19.0012,10.8,11.000600000000002,201
2012-01-01,13,clear,0.58,19.0012,11.739999999999998,11.997200000000003,223
2012-01-01,14,clear,0.54,19.999499999999998,12.68,13.000399999999999,267
2012-01-01,15,clear,0.51,19.999499999999998,13.620000000000001,13.997,265
2012-01-01,16,cloudy,0.54,19.999499999999998,12.68,13.000399999999999,215
2012-01-01,17,cloudy,0.48,11.0014,14.559999999999999,15.0002,111
2012-01-01,18,snowy,0.59,16.997899999999998,13.620000000000001,13.997,106
2012-01-01,19,snowy,0.67,26.0027,11.739999999999998,11.997200000000003,105
2012-01-01,20,cloudy,0.62,19.999499999999998,12.68,13.000399999999999,83
2012-01-01,21,cloudy,0.67,16.997899999999998,12.68,13.000399999999999,71
2012-01-01,22,clear,0.55,27.999299999999998,13.620000000000001,13.997,66
2012-01-01,23,clear,0.51,19.999499999999998,12.68,13.000399999999999,29
2012-01-02,0,clear,0.4,31.0009,10.8,11.000600000000002,39
2012-01-02,1,clear,0.43,27.999299999999998,8.919999999999998,5.997799999999998,12
2012-01-02,2,clear,0.34,30.002599999999997,8.919999999999998,5.001199999999997,7
2012-01-02,4,clear,0.45,22.0028,5.160000000000002,1.0015999999999998,4
2012-01-02,5,clear,0.45,22.0028,5.160000000000002,1.0015999999999998,4
2012-01-02,6,clear,0.41,26.0027,4.220000000000001,-0.9982000000000006,14
2012-01-02,7,clear,0.32,26.0027,3.2799999999999994,-2.0013999999999985,16
2012-01-02,8,clear,0.35,16.997899999999998,3.2799999999999994,-0.9982000000000006,53
2012-01-02,9,clear,0.35,0.0,3.2799999999999994,1.0015999999999998,68
2012-01-02,10,clear,0.35,19.0012,4.220000000000001,-0.0015999999999998238,109
2012-01-02,11,clear,0.35,32.9975,4.220000000000001,-2.0013999999999985,175
2012-01-02,12,clear,0.36,16.997899999999998,5.160000000000002,1.9982000000000006,202
2012-01-02,13,clear,0.36,19.999499999999998,6.1,1.9982000000000006,176
2012-01-02,14,clear,0.36,27.999299999999998,6.1,1.9982000000000006,151
2012-01-02,15,clear,0.38,30.002599999999997,5.160000000000002,-0.0015999999999998238,168
2012-01-02,16,clear,0.35,27.999299999999998,4.220000000000001,-0.9982000000000006,154
2012-01-02,17,clear,0.35,26.0027,4.220000000000001,-0.9982000000000006,153
2012-01-02,18,clear,0.33,16.997899999999998,4.220000000000001,-0.0015999999999998238,126
2012-01-02,19,clear,0.38,15.001299999999999,3.2799999999999994,-0.9982000000000006,93
2012-01-02,20,clear,0.41,15.001299999999999,3.2799999999999994,-0.9982000000000006,88
2012-01-02,21,cloudy,0.41,22.0028,3.2799999999999994,-2.0013999999999985,66
2012-01-02,22,cloudy,0.44,19.0012,2.34,-2.0013999999999985,39
2012-01-02,23,clear,0.44,16.997899999999998,2.34,-2.0013999999999985,34
2012-01-03,0,clear,0.51,16.997899999999998,1.4000000000000004,-2.998000000000001,13
2012-01-03,1,clear,0.55,15.001299999999999,0.4599999999999991,-4.001200000000001,6
2012-01-03,2,clear,0.51,16.997899999999998,0.4599999999999991,-4.997800000000002,3
2012-01-03,3,clear,0.55,19.0012,-0.47999999999999954,-6.9976,2
2012-01-03,4,clear,0.55,16.997899999999998,-0.47999999999999954,-6.0009999999999994,5
2012-01-03,5,clear,0.54,12.998,-1.419999999999999,-6.9976,12
2012-01-03,6,clear,0.59,19.0012,-1.419999999999999,-8.0008,85
2012-01-03,7,clear,0.59,16.997899999999998,-1.419999999999999,-8.0008,170
2012-01-03,8,clear,0.55,19.0012,-0.47999999999999954,-6.9976,354
2012-01-03,9,clear,0.5,19.0012,-0.47999999999999954,-6.9976,153
2012-01-03,10,clear,0.47,31.0009,-0.47999999999999954,-8.0008,60
2012-01-03,11,clear,0.37,35.0008,0.4599999999999991,-6.9976,75
2012-01-03,12,clear,0.37,35.0008,0.4599999999999991,-6.9976,74
2012-01-03,13,clear,0.34,43.9989,0.4599999999999991,-8.0008,73
2012-01-03,14,clear,0.43,35.0008,-0.47999999999999954,-8.0008,79
2012-01-03,15,clear,0.37,27.999299999999998,-0.47999999999999954,-8.0008,77
2012-01-03,16,clear,0.39,39.000699999999995,-1.419999999999999,-10.0006,136
2012-01-03,17,clear,0.26,31.0009,-1.419999999999999,-8.997399999999999,245
2012-01-03,18,clear,0.26,35.0008,-1.419999999999999,-10.0006,224
2012-01-03,19,clear,0.28,27.999299999999998,-2.3600000000000003,-10.0006,156
2012-01-03,20,clear,0.33,16.997899999999998,-2.3600000000000003,-8.0008,115
2012-01-03,21,clear,0.36,15.001299999999999,-3.3,-8.997399999999999,68
2012-01-03,22,clear,0.46,16.997899999999998,-3.3,-8.997399999999999,33
2012-01-03,23,clear,0.46,26.0027,-3.3,-10.9972,18
2012-01-04,0,clear,0.42,22.0028,-4.24,-12.000399999999999,9
2012-01-04,1,clear,0.38,19.999499999999998,-6.12,-14.0002,3
2012-01-04,2,clear,0.34,19.0012,-7.06,-14.9968,1
2012-01-04,3,clear,0.34,19.0012,-7.06,-14.9968,1
2012-01-04,4,clear,0.41,12.998,-7.06,-12.997,2
2012-01-04,5,clear,0.41,12.998,-7.06,-12.997,14
2012-01-04,6,clear,0.41,11.0014,-7.06,-12.997,59
2012-01-04,7,clear,0.44,12.998,-7.06,-12.997,152
2012-01-04,8,clear,0.44,8.9981,-7.06,-12.000399999999999,315
2012-01-04,9,clear,0.45,8.9981,-6.12,-12.000399999999999,180
2012-01-04,10,clear,0.45,0.0,-5.18,-8.997399999999999,64
2012-01-04,11,cloudy,0.42,6.0032,-4.24,-8.0008,46
2012-01-04,12,cloudy,0.46,12.998,-3.3,-8.997399999999999,84
2012-01-04,13,cloudy,0.43,16.997899999999998,-1.419999999999999,-8.0008,91
2012-01-04,14,cloudy,0.46,16.997899999999998,-1.419999999999999,-8.0008,75
2012-01-04,15,cloudy,0.37,22.0028,0.4599999999999991,-6.0009999999999994,90
2012-01-04,16,cloudy,0.4,19.0012,0.4599999999999991,-4.997800000000002,131
2012-01-04,17,cloudy,0.4,12.998,1.4000000000000004,-2.998000000000001,281
2012-01-04,18,cloudy,0.37,8.9981,1.4000000000000004,-2.0013999999999985,289
2012-01-04,19,cloudy,0.4,7.0015,1.4000000000000004,-0.9982000000000006,184
2012-01-04,20,cloudy,0.4,12.998,1.4000000000000004,-2.998000000000001,123
2012-01-04,21,cloudy,0.44,0.0,1.4000000000000004,1.0015999999999998,90
2012-01-04,22,cloudy,0.47,6.0032,1.4000000000000004,-0.9982000000000006,52
2012-01-04,23,cloudy,0.44,7.0015,1.4000000000000004,-0.9982000000000006,32
2012-01-05,0,cloudy,0.47,12.998,2.34,-0.9982000000000006,14
2012-01-05,1,clear,0.51,6.0032,1.4000000000000004,-0.9982000000000006,5
2012-01-05,2,clear,0.51,6.0032,1.4000000000000004,-0.9982000000000006,4
2012-01-05,3,clear,0.61,0.0,1.4000000000000004,1.0015999999999998,4
2012-01-05,4,cloudy,0.59,6.0032,1.4000000000000004,-0.9982000000000006,5
2012-01-05,5,cloudy,0.59,6.0032,1.4000000000000004,-0.9982000000000006,26
2012-01-05,6,cloudy,0.75,8.9981,1.4000000000000004,-2.0013999999999985,78
2012-01-05,7,cloudy,0.69,6.0032,1.4000000000000004,-0.9982000000000006,215
2012-01-05,8,cloudy,0.75,0.0,1.4000000000000004,1.0015999999999998,388
2012-01-05,9,cloudy,0.69,0.0,2.34,1.9982000000000006,227
2012-01-05,10,cloudy,0.52,6.0032,3.2799999999999994,1.0015999999999998,86
2012-01-05,11,clear,0.49,0.0,6.1,5.997799999999998,84
2012-01-05,12,clear,0.49,16.997899999999998,6.1,3.0014000000000003,120
2012-01-05,13,clear,0.42,19.999499999999998,7.98,3.998000000000001,118
2012-01-05,14,clear,0.39,19.0012,7.98,5.001199999999997,117
2012-01-05,15,clear,0.34,19.0012,8.919999999999998,5.997799999999998,119
2012-01-05,16,clear,0.34,19.0012,8.919999999999998,5.997799999999998,197
2012-01-05,17,cloudy,0.34,12.998,8.919999999999998,7.000999999999998,412
2012-01-05,18,clear,0.36,11.0014,7.98,5.997799999999998,383
2012-01-05,19,clear,0.34,6.0032,7.98,7.000999999999998,265
2012-01-05,20,clear,0.49,0.0,6.1,5.997799999999998,177
2012-01-05,21,clear,0.6,8.9981,4.220000000000001,1.9982000000000006,97
2012-01-05,22,clear,0.6,11.0014,4.220000000000001,1.0015999999999998,71
2012-01-05,23,clear,0.7,7.0015,3.2799999999999994,1.0015999999999998,60
2012-01-06,0,clear,0.75,6.0032,2.34,1.0015999999999998,25
2012-01-06,1,clear,0.75,0.0,2.34,1.9982000000000006,8
2012-01-06,2,clear,0.69,11.0014,2.34,-0.9982000000000006,5
2012-01-06,3,clear,0.69,7.0015,2.34,-0.0015999999999998238,4
2012-01-06,4,clear,0.69,8.9981,2.34,-0.9982000000000006,3
2012-01-06,5,cloudy,0.8,8.9981,1.4000000000000004,-2.0013999999999985,13
2012-01-06,6,cloudy,0.73,7.0015,2.34,-0.0015999999999998238,70
2012-01-06,7,cloudy,0.65,0.0,3.2799999999999994,3.0014000000000003,205
2012-01-06,8,clear,0.7,8.9981,3.2799999999999994,-0.0015999999999998238,447
2012-01-06,9,clear,0.7,11.0014,3.2799999999999994,-0.0015999999999998238,241
2012-01-06,10,clear,0.65,12.998,4.220000000000001,1.0015999999999998,116
2012-01-06,11,clear,0.56,11.0014,6.1,3.998000000000001,138
